012.5 +0.16 -0.30 -0.99 -0.99 -0.73 -0.67 -0.91 -0.89 -0.17 -0.99 -0.69 -0.66 -0.99
012.5 +0.01 -0.40 -0.99 -0.99 -0.73 -0.70 -0.91 -0.90 -0.24 -0.99 -0.72 -0.70 -0.99
015.0 +2.61 +0.26 +0.00 +0.00 +0.06 +0.14 +0.05 +0.01 +0.27 +0.00 +0.07 +0.07 +0.00
015.0 +0.00 +0.28 +0.00 +0.00 +0.07 +0.15 +0.06 +0.01 +0.30 +0.00 +0.08 +0.07 +0.00
015.0 +0.15 -0.34 -0.99 -0.99 -0.75 -0.68 -0.81 -0.90 -0.20 -0.99 -0.72 -0.69 -0.99
015.0 -0.02 -0.42 -0.99 -0.99 -0.73 -0.71 -0.81 -0.91 -0.27 -0.99 -0.73 -0.72 -0.99
017.5 +2.61 +0.25 +0.00 +0.00 +0.06 +0.14 +0.05 +0.01 +0.27 +0.00 +0.06 +0.06 +0.00
017.5 +0.00 +0.28 +0.00 +0.00 +0.07 +0.15 +0.06 +0.01 +0.30 +0.00 +0.07 +0.07 +0.00
017.5 +0.16 -0.35 -0.99 -0.99 -0.76 -0.59 -0.82 -0.90 -0.21 -0.99 -0.73 -0.60 -0.99
017.5 -0.02 -0.42 -0.99 -0.99 -0.73 -0.61 -0.82 -0.91 -0.28 -0.99 -0.73 -0.63 -0.99
020.0 +2.61 +0.25 +0.00 +0.00 +0.06 +0.13 +0.05 +0.01 +0.27 +0.00 +0.06 +0.06 +0.00
020.0 +0.00 +0.28 +0.00 +0.00 +0.07 +0.15 +0.05 +0.01 +0.30 +0.00 +0.07 +0.06 +0.00
020.0 +0.19 -0.15 -0.99 -0.99 -0.76 -0.60 -0.82 -0.91 -0.17 -0.99 -0.74 -0.52 -0.99
020.0 +0.01 -0.23 -0.99 -0.99 -0.74 -0.61 -0.82 -0.91 -0.26 -0.99 -0.73 -0.54 -0.99
022.5 +2.60 +0.25 +0.00 +0.00 +0.06 +0.13 +0.05 +0.00 +0.28 +0.00 +0.06 +0.06 +0.00
022.5 +0.00 +0.29 +0.00 +0.00 +0.07 +0.14 +0.05 +0.01 +0.31 +0.00 +0.07 +0.06 +0.00
022.5 +0.21 -0.14 -0.99 -0.99 -0.65 -0.62 -0.84 -0.91 -0.13 -0.99 -0.66 -0.54 -0.99
022.5 +0.03 -0.22 -0.99 -0.99 -0.64 -0.62 -0.82 -0.91 -0.23 -0.99 -0.64 -0.55 -0.99
025.0 +2.60 +0.26 +0.00 +0.00 +0.06 +0.12 +0.05 +0.00 +0.30 +0.00 +0.06 +0.05 +0.00
025.0 +0.00 +0.29 +0.00 +0.00 +0.07 +0.14 +0.05 +0.01 +0.33 +0.00 +0.06 +0.06 +0.00
025.0 +0.23 -0.05 -0.99 -0.99 -0.67 -0.54 -0.85 -0.92 -0.08 -0.99 -0.68 -0.56 -0.99
025.0 +0.06 -0.11 -0.99 -0.99 -0.65 -0.54 -0.83 -0.91 -0.19 -0.99 -0.64 -0.55 -0.99
027.5 +2.61 +0.26 +0.00 +0.00 +0.06 +0.10 +0.05 +0.00 +0.32 +0.00 +0.06 +0.05 +0.00
027.5 +0.00 +0.29 +0.00 +0.00 +0.07 +0.11 +0.05 +0.01 +0.36 +0.00 +0.06 +0.06 +0.00
027.5 +0.40 -0.05 -0.99 -0.99 -0.69 -0.56 -0.86 -0.92 +0.06 -0.99 -0.69 -0.58 -0.99
027.5 +0.22 -0.09 -0.99 -0.99 -0.65 -0.54 -0.83 -0.91 -0.04 -0.99 -0.65 -0.55 -0.99
030.0 +2.61 +0.27 +0.00 +0.00 +0.06 +0.09 +0.05 +0.00 +0.34 +0.00 +0.06 +0.05 +0.00
030.0 +0.00 +0.29 +0.00 +0.00 +0.06 +0.10 +0.05 +0.01 +0.37 +0.00 +0.06 +0.05 +0.00
030.0 +0.48 -0.04 -0.99 -0.99 -0.70 -0.58 -0.87 -0.92 +0.12 -0.99 -0.62 -0.60 -0.99
030.0 +0.31 -0.07 -0.99 -0.99 -0.65 -0.55 -0.83 -0.91 +0.02 -0.99 -0.57 -0.56 -0.99
032.5 +2.61 +0.27 +0.00 +0.00 +0.06 +0.09 +0.05 +0.01 +0.40 +0.00 +0.06 +0.05 +0.00
032.5 +0.00 +0.28 +0.00 +0.00 +0.06 +0.09 +0.05 +0.01 +0.41 +0.00 +0.06 +0.05 +0.00
032.5 +0.55 -0.02 -0.99 -0.99 -0.72 -0.60 -0.87 -0.92 +0.18 -0.99 -0.64 -0.61 -0.99
032.5 +0.41 -0.05 -0.99 -0.99 -0.66 -0.56 -0.84 -0.91 +0.09 -0.99 -0.57 -0.56 -0.99
035.0 +2.62 +0.28 +0.00 +0.00 +0.06 +0.08 +0.05 +0.01 +0.43 +0.00 +0.06 +0.04 +0.00
035.0 +0.00 +0.28 +0.00 +0.00 +0.06 +0.08 +0.05 +0.01 +0.43 +0.00 +0.06 +0.04 +0.00
035.0 +0.62 +0.03 -0.99 -0.99 -0.73 -0.63 -0.87 -0.93 +0.23 -0.99 -0.65 -0.70 -0.99
035.0 +0.51 -0.00 -0.99 -0.99 -0.66 -0.57 -0.84 -0.91 +0.16 -0.99 -0.58 -0.66 -0.99
037.5 +2.63 +0.29 +0.00 +0.00 +0.06 +0.08 +0.04 +0.01 +0.45 +0.00 +0.06 +0.04 +0.00
037.5 +0.00 +0.28 +0.00 +0.00 +0.06 +0.08 +0.04 +0.01 +0.44 +0.00 +0.06 +0.04 +0.00
037.5 +0.70 -0.03 -0.99 -0.99 -0.74 -0.65 -0.80 -0.93 +0.28 -0.99 -0.67 -0.71 -0.99
037.5 +0.62 -0.06 -0.99 -0.99 -0.67 -0.57 -0.75 -0.91 +0.23 -0.99 -0.58 -0.66 -0.99
040.0 +2.63 +0.29 +0.00 +0.00 +0.06 +0.08 +0.04 +0.01 +0.47 +0.00 +0.06 +0.04 +0.00
040.0 +0.00 +0.28 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.45 +0.00 +0.06 +0.04 +0.00
040.0 +0.83 +0.06 -0.99 -0.99 -0.74 -0.67 -0.82 -0.93 +0.39 -0.99 -0.66 -0.71 -0.99
040.0 +0.80 +0.06 -0.99 -0.99 -0.67 -0.58 -0.76 -0.91 +0.38 -0.99 -0.58 -0.66 -0.99
042.5 +2.63 +0.30 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.48 +0.00 +0.06 +0.04 +0.00
042.5 +0.00 +0.28 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.45 +0.00 +0.06 +0.04 +0.00
042.5 +0.88 +0.16 -0.99 -0.99 -0.75 -0.68 -0.82 -0.93 +0.42 -0.99 -0.68 -0.71 -0.99
042.5 +0.89 +0.19 -0.99 -0.99 -0.68 -0.59 -0.76 -0.92 +0.43 -0.99 -0.59 -0.66 -0.99
045.0 +2.64 +0.30 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.49 +0.00 +0.06 +0.04 +0.00
045.0 +0.00 +0.28 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.46 +0.00 +0.06 +0.04 +0.00
045.0 +0.93 +0.17 -0.99 -0.99 -0.76 -0.70 -0.83 -0.93 +0.45 -0.99 -0.61 -0.72 -0.99
045.0 +0.95 +0.22 -0.99 -0.99 -0.68 -0.60 -0.76 -0.92 +0.46 -0.99 -0.50 -0.66 -0.99
047.5 +2.65 +0.31 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.51 +0.00 +0.06 +0.04 +0.00
047.5 +0.00 +0.28 +0.00 +0.00 +0.06 +0.06 +0.04 +0.01 +0.46 +0.00 +0.06 +0.03 +0.00
047.5 +0.97 +0.17 -0.99 -0.99 -0.76 -0.72 -0.75 -0.94 +0.48 -0.99 -0.65 -0.72 -0.99
047.5 +0.99 +0.24 -0.99 -0.99 -0.68 -0.61 -0.68 -0.92 +0.49 -0.99 -0.52 -0.66 -0.99
050.0 +2.66 +0.31 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.53 +0.00 +0.06 +0.04 +0.00
050.0 +0.00 +0.28 +0.00 +0.00 +0.06 +0.06 +0.04 +0.01 +0.47 +0.00 +0.05 +0.03 +0.00
050.0 +1.01 +0.18 -0.99 -0.99 -0.77 -0.76 -0.78 -0.94 +0.52 -0.99 -0.67 -0.73 -0.99
050.0 +1.06 +0.25 -0.99 -0.99 -0.69 -0.68 -0.69 -0.92 +0.54 -0.99 -0.54 -0.67 -0.99
052.5 +2.68 +0.31 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.55 +0.00 +0.06 +0.04 +0.00
052.5 +0.00 +0.27 +0.00 +0.00 +0.05 +0.06 +0.04 +0.01 +0.48 +0.00 +0.05 +0.03 +0.00
052.5 +1.05 +0.19 -0.99 -0.99 -0.77 -0.78 -0.79 -0.94 +0.55 -0.99 -0.69 -0.73 -0.99
052.5 +1.12 +0.26 -0.99 -0.99 -0.69 -0.70 -0.70 -0.92 +0.59 -0.99 -0.56 -0.67 -0.99
055.0 +2.69 +0.31 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.56 +0.00 +0.06 +0.04 +0.00
055.0 +0.00 +0.27 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.49 +0.00 +0.05 +0.03 +0.00
055.0 +1.07 +0.19 -0.99 -0.99 -0.77 -0.75 -0.80 -0.94 +0.57 -0.99 -0.70 -0.73 -0.99
055.0 +1.18 +0.27 -0.99 -0.99 -0.69 -0.64 -0.71 -0.92 +0.64 -0.99 -0.57 -0.67 -0.99
057.5 +2.69 +0.32 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.57 +0.00 +0.06 +0.04 +0.00
057.5 +0.00 +0.27 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.49 +0.00 +0.05 +0.03 +0.00
057.5 +1.09 +0.20 -0.99 -0.99 -0.77 -0.71 -0.81 -0.94 +0.58 -0.99 -0.74 -0.78 -0.99
057.5 +1.22 +0.28 -0.99 -0.99 -0.69 -0.61 -0.72 -0.92 +0.68 -0.99 -0.63 -0.74 -0.99
060.0 +2.70 +0.32 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.58 +0.00 +0.06 +0.04 +0.00
060.0 +0.00 +0.27 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.49 +0.00 +0.05 +0.03 +0.00
060.0 +1.10 +0.20 -0.99 -0.99 -0.82 -0.74 -0.79 -0.94 +0.51 -0.99 -0.75 -0.78 -0.99
060.0 +1.25 +0.28 -0.99 -0.99 -0.76 -0.63 -0.71 -0.92 +0.61 -0.99 -0.64 -0.74 -0.99
062.5 +2.71 +0.32 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.58 +0.00 +0.06 +0.04 +0.00
062.5 +0.00 +0.27 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.49 +0.00 +0.05 +0.03 +0.00
062.5 +1.10 +0.20 -0.99 -0.99 -0.82 -0.75 -0.81 -0.94 +0.52 -0.99 -0.75 -0.78 -0.99
062.5 +1.27 +0.28 -0.99 -0.99 -0.76 -0.64 -0.72 -0.92 +0.63 -0.99 -0.64 -0.74 -0.99
065.0 +2.71 +0.32 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.59 +0.00 +0.06 +0.04 +0.00
065.0 +0.00 +0.27 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.49 +0.00 +0.05 +0.03 +0.00
065.0 +1.11 +0.20 -0.99 -0.99 -0.82 -0.76 -0.86 -0.94 +0.52 -0.99 -0.75 -0.78 -0.99
065.0 +1.28 +0.29 -0.99 -0.99 -0.76 -0.64 -0.79 -0.92 +0.64 -0.99 -0.64 -0.74 -0.99
067.5 +2.71 +0.32 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.59 +0.00 +0.06 +0.04 +0.00
067.5 +0.00 +0.27 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.49 +0.00 +0.05 +0.03 +0.00
067.5 +1.11 +0.20 -0.99 -0.99 -0.82 -0.76 -0.84 -0.94 +0.52 -0.99 -0.75 -0.78 -0.99
067.5 +1.29 +0.29 -0.99 -0.99 -0.76 -0.65 -0.78 -0.92 +0.65 -0.99 -0.64 -0.74 -0.99
070.0 +2.71 +0.33 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.62 +0.00 +0.06 +0.04 +0.00
070.0 +0.00 +0.27 +0.00 +0.00 +0.05 +0.06 +0.03 +0.00 +0.50 +0.00 +0.05 +0.03 +0.00
070.0 +1.11 +0.20 -0.99 -0.99 -0.82 -0.76 -0.86 -0.94 +0.52 -0.99 -0.74 -0.78 -0.99
070.0 +1.30 +0.29 -0.99 -0.99 -0.76 -0.65 -0.79 -0.92 +0.65 -0.99 -0.63 -0.74 -0.99
072.5 +2.71 +0.32 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.63 +0.00 +0.06 +0.04 +0.00
072.5 +0.00 +0.26 +0.00 +0.00 +0.05 +0.06 +0.03 +0.00 +0.51 +0.00 +0.05 +0.03 +0.00
072.5 +1.07 +0.16 -0.99 -0.99 -0.81 -0.76 -0.86 -0.94 +0.52 -0.99 -0.71 -0.78 -0.99
072.5 +1.22 +0.21 -0.99 -0.99 -0.76 -0.65 -0.79 -0.92 +0.65 -0.99 -0.58 -0.74 -0.99
075.0 +2.73 +0.31 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.65 +0.00 +0.06 +0.04 +0.00
075.0 +0.00 +0.25 +0.00 +0.00 +0.05 +0.06 +0.03 +0.00 +0.52 +0.00 +0.05 +0.03 +0.00
075.0 +1.05 +0.09 -0.99 -0.99 -0.81 -0.76 -0.85 -0.94 +0.53 -0.99 -0.70 -0.77 -0.99
075.0 +1.21 +0.16 -0.99 -0.99 -0.75 -0.65 -0.79 -0.92 +0.68 -0.99 -0.57 -0.73 -0.99
077.5 +2.74 +0.30 +0.00 +0.00 +0.06 +0.07 +0.04 +0.01 +0.73 +0.00 +0.06 +0.04 +0.00
077.5 +0.00 +0.23 +0.00 +0.00 +0.05 +0.06 +0.03 +0.00 +0.55 +0.00 +0.05 +0.03 +0.00
077.5 +1.09 -0.00 -0.99 -0.99 -0.83 -0.85 -0.85 -0.94 +0.70 -0.99 -0.74 -0.76 -0.99
077.5 +1.32 +0.10 -0.99 -0.99 -0.77 -0.79 -0.79 -0.92 +0.90 -0.99 -0.64 -0.73 -0.99
080.0 +2.74 +0.29 +0.00 +0.00 +0.06 +0.08 +0.04 +0.01 +0.75 +0.00 +0.06 +0.04 +0.00
080.0 +0.00 +0.22 +0.00 +0.00 +0.05 +0.06 +0.03 +0.00 +0.56 +0.00 +0.05 +0.03 +0.00
080.0 +1.12 -0.08 -0.99 -0.99 -0.84 -0.85 -0.85 -0.95 +0.74 -0.99 -0.74 -0.76 -0.99
080.0 +1.39 +0.05 -0.99 -0.99 -0.78 -0.79 -0.79 -0.92 +0.98 -0.99 -0.64 -0.73 -0.99
082.5 +2.77 +0.26 +0.00 +0.00 +0.06 +0.08 +0.04 +0.01 +0.81 +0.00 +0.06 +0.04 +0.00
082.5 +0.00 +0.19 +0.00 +0.00 +0.05 +0.06 +0.03 +0.00 +0.59 +0.00 +0.05 +0.03 +0.00
082.5 +1.04 -0.32 -0.99 -0.99 -0.84 -0.92 -0.87 -0.95 +0.80 -0.99 -0.80 -0.75 -0.99
082.5 +1.32 -0.22 -0.99 -0.99 -0.79 -0.87 -0.80 -0.93 +1.12 -0.99 -0.71 -0.73 -0.99
085.0 +2.81 +0.21 +0.00 +0.00 +0.06 +0.08 +0.05 +0.01 +0.86 +0.00 +0.07 +0.04 +0.00
085.0 +0.00 +0.16 +0.00 +0.00 +0.05 +0.06 +0.03 +0.00 +0.63 +0.00 +0.05 +0.03 +0.00
085.0 +1.06 -0.60 -0.99 -0.99 -0.83 -0.92 -0.92 -0.96 +0.86 -0.99 -0.83 -0.72 -0.99
085.0 +1.44 -0.41 -0.99 -0.99 -0.80 -0.88 -0.88 -0.93 +1.26 -0.99 -0.75 -0.73 -0.99
087.5 +2.83 +0.20 +0.00 +0.00 +0.06 +0.08 +0.05 +0.01 +0.88 +0.00 +0.07 +0.04 +0.00
087.5 +0.00 +0.15 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.63 +0.00 +0.05 +0.03 +0.00
087.5 +1.10 -0.75 -0.99 -0.99 -0.83 -0.93 -0.95 -0.99 +0.99 -0.99 -0.89 -0.71 -0.99
087.5 +1.49 -0.61 -0.99 -0.99 -0.80 -0.88 -0.93 -0.99 +1.40 -0.99 -0.84 -0.72 -0.99
090.0 +2.83 +0.20 +0.00 +0.00 +0.07 +0.08 +0.05 +0.01 +0.85 +0.00 +0.07 +0.05 +0.00
090.0 +0.00 +0.14 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.62 +0.00 +0.05 +0.04 +0.00
090.0 +1.12 -0.81 -0.99 -0.99 -0.83 -0.93 -0.95 -0.99 +0.99 -0.99 -0.90 -0.71 -0.99
090.0 +1.52 -0.69 -0.99 -0.99 -0.81 -0.89 -0.93 -0.99 +1.42 -0.99 -0.85 -0.72 -0.99
092.5 +2.85 +0.20 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.91 +0.00 +0.07 +0.06 +0.00
092.5 +0.00 +0.14 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.62 +0.00 +0.05 +0.04 +0.00
092.5 +1.15 -0.87 -0.99 -0.99 -0.83 -0.97 -0.99 -0.99 +1.04 -0.99 -0.99 -0.71 -0.99
092.5 +1.56 -0.79 -0.99 -0.99 -0.81 -0.96 -0.99 -0.99 +1.46 -0.99 -0.98 -0.72 -0.99
095.0 +2.88 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.94 +0.00 +0.08 +0.06 +0.00
095.0 +0.00 +0.14 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.63 +0.00 +0.05 +0.04 +0.00
095.0 +1.19 -0.87 -0.99 -0.99 -0.83 -0.97 -0.99 -0.99 +1.18 -0.99 -0.99 -0.72 -0.99
095.0 +1.64 -0.79 -0.99 -0.99 -0.81 -0.96 -0.99 -0.99 +1.63 -0.99 -0.98 -0.73 -0.99
097.5 +2.89 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.95 +0.00 +0.08 +0.06 +0.00
097.5 +0.00 +0.14 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.63 +0.00 +0.05 +0.04 +0.00
097.5 +1.22 -0.87 -0.99 -0.99 -0.88 -0.99 -0.99 -0.99 +1.22 -0.99 -0.99 -0.73 -0.99
097.5 +1.70 -0.80 -0.99 -0.99 -0.88 -0.99 -0.99 -0.99 +1.69 -0.99 -0.98 -0.73 -0.99
099.9 +2.89 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.96 +0.00 +0.08 +0.05 +0.00
099.9 +0.00 +0.14 +0.00 +0.00 +0.05 +0.06 +0.04 +0.00 +0.63 +0.00 +0.05 +0.03 +0.00
099.9 +1.29 -0.88 -0.99 -0.99 -0.89 -0.99 -0.99 -0.99 +1.29 -0.99 -0.99 -0.74 -0.99
099.9 +1.79 -0.80 -0.99 -0.99 -0.88 -0.99 -0.99 -0.99 +1.79 -0.99 -0.98 -0.74 -0.99
102.6 +2.90 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.96 +0.00 +0.08 +0.04 +0.00
102.6 +0.00 +0.14 +0.00 +0.00 +0.04 +0.06 +0.04 +0.00 +0.64 +0.00 +0.05 +0.03 +0.00
102.6 +1.34 -0.91 -0.99 -0.99 -0.90 -0.99 -0.99 -0.99 +1.34 -0.99 -0.99 -0.77 -0.99
102.6 +1.89 -0.85 -0.99 -0.99 -0.88 -0.99 -0.99 -0.99 +1.89 -0.99 -0.98 -0.74 -0.99
105.0 +2.90 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.97 +0.00 +0.08 +0.03 +0.00
105.0 +0.00 +0.14 +0.00 +0.00 +0.04 +0.06 +0.04 +0.00 +0.64 +0.00 +0.05 +0.02 +0.00
105.0 +1.37 -0.91 -0.99 -0.99 -0.90 -0.99 -0.99 -0.99 +1.37 -0.99 -0.99 -0.79 -0.99
105.0 +1.95 -0.85 -0.99 -0.99 -0.88 -0.99 -0.99 -0.99 +1.95 -0.99 -0.98 -0.75 -0.99
107.6 +2.90 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.97 +0.00 +0.08 +0.03 +0.00
107.6 +0.00 +0.14 +0.00 +0.00 +0.04 +0.06 +0.04 +0.00 +0.64 +0.00 +0.05 +0.02 +0.00
107.6 +1.38 -0.91 -0.99 -0.99 -0.91 -0.99 -0.99 -0.99 +1.38 -0.99 -0.99 -0.85 -0.99
107.6 +1.99 -0.85 -0.99 -0.99 -0.88 -0.99 -0.99 -0.99 +1.99 -0.99 -0.98 -0.82 -0.99
110.0 +2.90 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.97 +0.00 +0.08 +0.03 +0.00
110.0 +0.00 +0.14 +0.00 +0.00 +0.04 +0.06 +0.04 +0.00 +0.64 +0.00 +0.05 +0.02 +0.00
110.0 +1.39 -0.91 -0.99 -0.99 -0.91 -0.99 -0.99 -0.99 +1.39 -0.99 -0.99 -0.86 -0.99
110.0 +2.01 -0.85 -0.99 -0.99 -0.88 -0.99 -0.99 -0.99 +2.01 -0.99 -0.98 -0.83 -0.99
112.6 +2.90 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.97 +0.00 +0.08 +0.03 +0.00
112.6 +0.00 +0.14 +0.00 +0.00 +0.04 +0.06 +0.04 +0.00 +0.64 +0.00 +0.05 +0.02 +0.00
112.6 +1.39 -0.91 -0.99 -0.99 -0.92 -0.99 -0.99 -0.99 +1.39 -0.99 -0.99 -0.86 -0.99
112.6 +2.02 -0.85 -0.99 -0.99 -0.89 -0.99 -0.99 -0.99 +2.02 -0.99 -0.98 -0.83 -0.99
115.0 +2.90 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.98 +0.00 +0.08 +0.03 +0.00
115.0 +0.00 +0.14 +0.00 +0.00 +0.04 +0.06 +0.04 +0.00 +0.64 +0.00 +0.05 +0.02 +0.00
115.0 +1.40 -0.91 -0.99 -0.99 -0.92 -0.99 -0.99 -0.99 +1.40 -0.99 -0.99 -0.87 -0.99
115.0 +2.03 -0.85 -0.99 -0.99 -0.89 -0.99 -0.99 -0.99 +2.03 -0.99 -0.98 -0.83 -0.99
117.6 +2.90 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.98 +0.00 +0.08 +0.03 +0.00
117.6 +0.00 +0.14 +0.00 +0.00 +0.04 +0.06 +0.04 +0.00 +0.64 +0.00 +0.05 +0.02 +0.00
117.6 +1.40 -0.91 -0.99 -0.99 -0.92 -0.99 -0.99 -0.99 +1.40 -0.99 -0.99 -0.87 -0.99
117.6 +2.03 -0.85 -0.99 -0.99 -0.89 -0.99 -0.99 -0.99 +2.03 -0.99 -0.98 -0.83 -0.99
120.0 +2.90 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.98 +0.00 +0.08 +0.03 +0.00
120.0 +0.00 +0.14 +0.00 +0.00 +0.04 +0.06 +0.04 +0.00 +0.64 +0.00 +0.05 +0.02 +0.00
120.0 +1.40 -0.91 -0.99 -0.99 -0.92 -0.99 -0.99 -0.99 +1.40 -0.99 -0.99 -0.87 -0.99
120.0 +2.03 -0.85 -0.99 -0.99 -0.89 -0.99 -0.99 -0.99 +2.03 -0.99 -0.98 -0.83 -0.99
122.6 +2.90 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.98 +0.00 +0.08 +0.03 +0.00
122.6 +0.00 +0.14 +0.00 +0.00 +0.04 +0.06 +0.04 +0.00 +0.64 +0.00 +0.05 +0.02 +0.00
122.6 +1.40 -0.91 -0.99 -0.99 -0.92 -0.99 -0.99 -0.99 +1.40 -0.99 -0.99 -0.87 -0.99
122.6 +2.03 -0.85 -0.99 -0.99 -0.89 -0.99 -0.99 -0.99 +2.03 -0.99 -0.98 -0.83 -0.99
125.0 +2.90 +0.21 +0.00 +0.00 +0.07 +0.09 +0.06 +0.01 +0.98 +0.00 +0.08 +0.03 +0.00
125.0 +0.00 +0.14 +0.00 +0.00 +0.04 +0.06 +0.04 +0.00 +0.64 +0.00 +0.05 +0.02 +0.00
